k1_slp1,L_sense_count,dcs_freqBand,dcs_band_label,mw_gloss_snippet
tAmrapuzpI,3,2,rare(2-9),"f. Bignonia suaveolens, L."
tAmrasAra,1,2,rare(2-9),"n. = -dru, L."
tAmrasAraka,2,1,hapax(1),"n. id., L."
tAmravarRaka,1,1,hapax(1),"m. a kind of grass, L."
tApasadruma,1,2,rare(2-9),"m. id., L."
tApasapriya,1,1,hapax(1),"m. ‘dear to ascetics’, Buchanania latifolia, L."
tApasataru,1,2,rare(2-9),"m. ‘tree of ascetics’, Terminalia Catappa or Putraṃjīva Roxburghii, L."
tApyaka,1,3,uncommon(10-99),"n. = ˚pI-samudBava, L."
tArABUzA,1,1,hapax(1),"f. ‘star-decorated’, night, L."
tArABra,1,3,uncommon(10-99),"m. camphor, L."
tArAri,1,2,rare(2-9),"m. ‘silver-enemy’, a pyritic ore of iron, L."
tAraSudDikara,1,2,rare(2-9),"[L.], n. ‘silver-refiner’, lead."
tArakAri,1,2,rare(2-9),"m. id., L."
tArakajit,1,1,hapax(1),"m. ‘Tāraka conqueror’, Skanda, L."
tArakiRI,1,1,hapax(1),"f. ‘starry’, night, L."
tArapuzpa,1,1,hapax(1),"m. jasmine, L."
tArataRqula,1,1,hapax(1),"m. ‘silver-grain’, a kind of Sorghum, L."
tAravimalA,1,1,hapax(1),"f. ‘silver-clean’, a kind of mineral substance, L."
tArawI,1,1,hapax(1),"f. = tar˚, L."
tArkzI,1,2,rare(2-9),"f. a kind of creeper, L."
tArkzyaDvaja,1,1,hapax(1),"m. ‘Garuḍa-symboled’, Viṣṇu, L."
tArkzyanAyaka,1,1,hapax(1),"m. ‘bird-leader’, Garuḍa, L."
tArkzyaprasava,1,1,hapax(1),"m. Vatica robusta, L."
tAvizI,1,1,hapax(1),"(I), f. = tav˚, L."
tAviza,3,1,hapax(1),"m. (= tav˚) the ocean, L."
tElabIja,1,1,hapax(1),"m. Semecarpus Anacardium, L."
tElakIwa,1,1,hapax(1),"m. N. of an insect, L."
tElakanda,1,2,rare(2-9),"m. N. of a bulb, L."
tElapA,1,1,hapax(1),"f. = -cOrikA, L."
tElapipIlikA,1,1,hapax(1),"f. a small red ant, L."
tElinI,2,2,rare(2-9),"f. a wick, L."
tEra,1,1,hapax(1),"m. = ter˚, L."
tIkzRAyasa,1,2,rare(2-9),"n. = ˚Ra-loha, L."
tIkzRaSUka,1,2,rare(2-9),"m. ‘sharp-awned’, barley, L."
tIkzRaganDa,3,2,rare(2-9),"m. ‘having a pungent smell’, = ˚Daka, L."
tIkzRakaRwa,1,2,rare(2-9),"m. Alhagi Maurorum, L."
tIkzRakaRwakA,1,1,hapax(1),"f. a kind of Opuntia, L."
tIkzRakanda,1,1,hapax(1),"m. ‘pungent root’, the onion, L."
tIkzRamUla,2,2,rare(2-9),"m. ‘pungent-rooted’ = -ganDaka, L."
tIkzRapuzpa,1,1,hapax(1),"n. ‘pungent flower’, cloves, L."
tIkzRasArA,1,1,hapax(1),"f. Dalbergia Sissoo, L."
tIkzRatEla,3,1,hapax(1),"n. ‘pungent oil’, the resin of Shorea robusta, L."
tIkzRataRqulA,1,2,rare(2-9),"f. long pepper, L."
tIkzRopAya,1,1,hapax(1),"m. forcible means, L."
tIrTarAjI,1,1,hapax(1),"f. ‘line of Tīrthas’, Benares, L."
tIrTasevin,1,1,hapax(1),"m. ‘visiting Tīrthas’, Ardea nivea, L."
tIraBukti,1,2,rare(2-9),"m. Tirhut (province in the east of central Hindūstan), L."
tIvraganDA,1,1,hapax(1),"f. cumin-seed or Ptychotis Ajowan, L."
tIvrajvAlA,1,1,hapax(1),"f. Grislea tomentosa, L."
tOtika,2,2,rare(2-9),"m. the pearl-oyster, L."
tURIka,1,1,hapax(1),"m. = ˚Rika, L."
tUlaPala,1,1,hapax(1),"m. Calotropis gigantea, L."
tUlavfkza,1,1,hapax(1),"m. the cotton tree, L."
taRqulI,3,3,uncommon(10-99),"(I), f. a kind of gourd, L."
taRqulodaka,1,2,rare(2-9),"n. id., L."
taRqulotTa,1,1,hapax(1),"n. id., L."
takrA,1,2,rare(2-9),"f. = ˚krAkvA, L."
takrAhvA,1,1,hapax(1),"f. N. of a shrub, L."
talAhvaya,1,1,hapax(1),"m. Flacourtia cataphracta, L."
talahfdaya,1,2,rare(2-9),"n. the centre of the sole of the foot, L."
talka,1,1,hapax(1),"n. a forest (cf. tala), L."
tamA,2,2,rare(2-9),"f. night, L."
tamohara,1,2,rare(2-9),"m. ‘removing darkness’, the moon, L."
tamovikAra,1,1,hapax(1),"m. ‘modification of the Guṇa tamas’, sickness, L."
tanUkfta,1,2,rare(2-9),"mfn. pared, L."
tanUnapa,1,1,hapax(1),"n. (derived fr. -na/pAt taken as -napAd, ‘eating tanUnapa’) ghee, L."
tantuBa,2,1,hapax(1),"m. ‘threadlike’, Sinapis dichotoma, L."
tantukI,1,1,hapax(1),"f. a vein, L."
tantusAra,1,1,hapax(1),"m. ‘having a fibrous pith’, the betel-nut tree, L."
tantuvigrahA,1,1,hapax(1),"f. = tata-pattrI, L."
tanubIja,1,1,hapax(1),"m. ‘small-seeded’, the jujube, L."
tanujA,1,1,hapax(1),"f. a daughter, L."
tanukzIra,1,2,rare(2-9),"m. ‘thin-sapped’, Spondias mangifera, L."
tapaHsTalI,1,1,hapax(1),"f. Benares, L."
tapanIyaka,1,2,rare(2-9),"n. gold, L."
tapanacCada,1,1,hapax(1),"m. the sunflower, L."
tapanamaRi,1,2,rare(2-9),"m. the sun-stone, L."
tapanezwa,1,2,rare(2-9),"n. ‘loved by sunbeams’, copper, L."
tapastakza,1,1,hapax(1),"m. ‘destroying the power of religious austerity’, Indra (as disturbing the austerities of "
tapasvipattra,1,1,hapax(1),"m. Artemisia, L."
tapoDanA,1,2,rare(2-9),"f. Sphaeranthus mollis, L."
tapovawa,1,1,hapax(1),"m. Brahmāvarta (in central India), L."
taptarUpaka,1,1,hapax(1),"n. id., L."
taqAka,1,1,hapax(1),"m. n. (= tawAka), a tank, pool, L."
tarUwa,1,1,hapax(1),"m. the root of a lotus, L."
taravawa,1,1,hapax(1),"Cassia auriculata, L."
tarawI,1,2,rare(2-9),"f. N. of a thorny plant (cf. tAr˚), L."
taruRIkawAkzakAma,1,1,hapax(1),"m. Clerodeesdrum phlomoides, L."
tarurohiRI,1,2,rare(2-9),"f. id., L."
taruruhA,1,2,rare(2-9),"f. ‘growing on trees’ = -Buj, L."
tarusTA,1,1,hapax(1),"f. = -ruhA, L."
taskarasnAyu,1,1,hapax(1),"m. Leea hirta, L."
tavIzI,1,1,hapax(1),"f. = ˚vizI N. of a daughter of Indra (v.l. tarIzI), L."
tavakzIra,1,2,rare(2-9),"m. (for tvak-kz˚) manna of bamboo (commonly Tabāṣīr), L."
tavarAja,1,2,rare(2-9),"= -kzIra, L."
tejaHPala,1,2,rare(2-9),"m. N. of a tree, L."
tejanaka,1,1,hapax(1),"m. Saccharum Sara, L."
tejasvinI,2,2,rare(2-9),"(inI), f. Cardiospermum Halicacabum, L."
tejoBIru,1,1,hapax(1),"f. ‘afraid of light’, shadow, L."
tejomanTa,1,1,hapax(1),"m. (= agni-m˚) Premna spinosa, L."
tejovfkza,1,1,hapax(1),"m. = -manTa, L."
temana,3,2,rare(2-9),"n. moisture, L."
tera,1,1,hapax(1),"m. balsamine, L."
tfRADipa,1,2,rare(2-9),"m. ‘grass-king’, N. of a grass, L."
tfRAQya,1,1,hapax(1),"m. N. of a grass, L."
tfRAmla,1,1,hapax(1),"n. N. of a grass, L."
tfRaDAnya,1,2,rare(2-9),"n. wild rice, L."
tfRaSItA,1,1,hapax(1),"f. Commelina salicifolia, L."
tfRaSoRita,1,1,hapax(1),"n. ‘grass-blood’ = -kuNkuma, L."
tfRabIjottama,1,1,hapax(1),"m. Panicum frumentaceum, L."
tfRabalvajA,1,1,hapax(1),"f. Eleusine indica, L."
tfRadruma,1,1,hapax(1),"m. a palm-tree, L."
tfRagOra,1,1,hapax(1),"n. = kuNkuma, L."
tfRagrAhin,1,2,rare(2-9),"m. ‘attracting grass (electrically when rubbed)’, sapphire or another gem, L."
tfRagranTi,1,1,hapax(1),"f. N. of a plant, L."
tfRaketuka,1,1,hapax(1),"m. a bamboo, L."
tfRakuNkuma,1,2,rare(2-9),"n. Kaśmir crocus, L."
tfRakuwI,1,1,hapax(1),"f. id., L."
tfRapattrI,1,1,hapax(1),"f. a kind of reed, L."
tfRapattrikA,1,1,hapax(1),"f. a kind of reed, L."
tfRapuzpI,1,1,hapax(1),"f. N. of a plant, L."
tfRapuzpa,1,1,hapax(1),"n. = -kuNkuma, L."
tfRekzu,1,1,hapax(1),"m. N. of a grass, L."
tfRotTa,1,1,hapax(1),"m. = ˚Ra-kuNkuma, L."
tfRottama,1,1,hapax(1),"m. ‘best of grasses’, a kind of Crocus, L."
tfzRAri,1,1,hapax(1),"(˚RAr˚) m. the plant parpawa, L."
tiTipraRI,1,1,hapax(1),"f. ‘Tithi-leader’, the moon, L."
tiktAKyA,1,1,hapax(1),"f. = ˚kta-tuRqI, L."
tiktaPalA,3,1,hapax(1),"f. a water-melon, L."
tiktaPala,1,1,hapax(1),"m. ‘bitter-fruited’ = -marica, L."
tiktabIjA,1,2,rare(2-9),"f. ‘bitter-seeded’ = -tumbI, L."
tiktadugDA,3,2,rare(2-9),"f. ‘having a bitter milky sap’, Odina pinnata, L."
tiktakandakA,1,2,rare(2-9),"f. Curcuma Zedoaria, L."
tiktasAra,2,1,hapax(1),"m. Acacia Catechu, L."
tiktataRqulA,1,1,hapax(1),"f. long pepper, L."
tiktatuRqI,1,1,hapax(1),"f. = katu-t˚, L."
tiktatumbI,1,1,hapax(1),"f. a bitter gourd (kawu-t˚), L."
tiktayavA,1,1,hapax(1),"f. Andrographis paniculata, L."
tiktikA,1,2,rare(2-9),"f. id., L."
tilANkitadala,1,1,hapax(1),"m. a kind of bulb, L."
tilacitrapattraka,1,1,hapax(1),"m. N. of a bulbous plant, L."
tilaparRaka,1,1,hapax(1),"n. sandalwood, L., Sch."
tilataRqulaka,1,2,rare(2-9),"n. ‘agreeable as rice mixed with sesamum’, an embrace, L."
tilitsa,1,1,hapax(1),"m. a kind of snake, L."
tilva,1,2,rare(2-9),"m. = tilvaka, L."
timiraripu,1,2,rare(2-9),"m. ‘darkness-enemy’, the sun, L."
tinduki,1,1,hapax(1),"f. Diospyros embryopteris, L."
tindukinI,1,1,hapax(1),"f. the senna plant, L."
tintiqIPala,1,2,rare(2-9),"n. the sour skin of a Garcinia fruit, L."
tiryaggAmin,1,2,rare(2-9),"m. ‘= -gama’, a craw-fish, L."
tiryakPalA,1,1,hapax(1),"f. Oldenlandia herbacea, L."
tittirIPala,1,2,rare(2-9),"n. Croton Tiglium, L."
tizyaPalA,1,2,rare(2-9),"f. id., L."
toyADivAsinI,1,1,hapax(1),"f. = ˚ya-puzpI, L."
toyaPalA,1,2,rare(2-9),"f. Cucumis utilissimus, L."
toyaSuktikA,1,1,hapax(1),"f. a bivalve shell, oyster, L."
toyaniDi,1,2,rare(2-9),"m. = -Di, L."
toyapippalI,1,2,rare(2-9),"f. Jussiaea repens, L."
toyavallI,1,2,rare(2-9),"f. Momordica Charantia, L."
trARA,1,1,hapax(1),"f. id., L."
trAyamARikA,1,1,hapax(1),"f. id., L."
trElokyavijayA,1,2,rare(2-9),"f. ‘T˚-conqueror’, a sort of hemp (from which an intoxicating infusion is prepared), L."
triSarkarA,1,1,hapax(1),"f. 3 kinds of sugar (guqotpannA, himotTA, maDurA), L."
triSirA,1,2,rare(2-9),"f. Clypea hernandifolia, L."
tribIja,1,2,rare(2-9),"m. ‘three-seeded’, Panicum frumentaceum, L."
tridaSamaYjarI,1,1,hapax(1),"f. ‘heavenly plant’, the Tulasī, L."
tridalA,1,1,hapax(1),"f. ‘three-leaved’, Cissus pedata, L."
tridfS,1,2,rare(2-9),"m. = -netra, Śiva, L."
tridiveSa,1,1,hapax(1),"m. ‘lord of heaven’, a god, L."
tridivodBavA,1,2,rare(2-9),"f. large cardamoms, L."
triguRAkfta,1,1,hapax(1),"mfn. = tftIyA-k˚, L."
trihalya,1,1,hapax(1),"mfn. = -sItya, L."
trikA,1,1,hapax(1),"(A), f. a triangular frame across the mouth of a well, L."
trikArzika,1,1,hapax(1),"n. the 3 astringent substances (dry ginger, Ati-viṣā, and Mustā), L."
trikaRwa,4,2,rare(2-9),"n. the 3 thorny plants (3 kinds of Solanum), L."
trikawa,1,1,hapax(1),"m. Asteracantha Longifolia, L."
trilavaRa,1,2,rare(2-9),"n. = -pawu, L."
triliNgI,1,1,hapax(1),"f. the 3 genders (in Gram.), L."
triliNgaka,1,1,hapax(1),"mfn. having 3 genders, adjective, L."
trilohaka,1,2,rare(2-9),"n. the 3 metals (gold, silver, copper), L."
trimuKa,1,1,hapax(1),"m. ‘three-faced’, the 3rd Arhat of the present Avasarpiṇī, L."
triparRa,1,1,hapax(1),"m. = -pakzaka, L."
trisItya,1,1,hapax(1),"mfn. thrice ploughed, L."
trisitA,1,1,hapax(1),"f. = -SarkarA, L."
trivelA,1,1,hapax(1),"f. = -vftA, L."
truwI,1,2,rare(2-9),"f. = ˚wi, L., Sch."
tryaYjana,1,1,hapax(1),"n. the 3 kinds of collyrium (kAlAYj˚, puzpAYj˚, rasAYj˚), L."
tryambakasaKa,1,1,hapax(1),"m. ‘Śiva's friend’, Kubera, L."
tryuzaRa,1,2,rare(2-9),"n. = -Uz˚, L."
tuRqikA,2,2,rare(2-9),"(A), f. the navel (cf. tund˚), L."
tuRqin,1,1,hapax(1),"m. a bird, L."
tubarikA,2,2,rare(2-9),"f. Cajanus indicus, L., Sch."
tucCaka,1,2,rare(2-9),"mfn. empty, vain, L."
tulAbIja,1,1,hapax(1),"n. the Guñjā berry (used as a weight), L."
tulikA,1,2,rare(2-9),"f. a wagtail, L."
tumbA,1,2,rare(2-9),"f. a milk-pail, L."
tumbikA,1,2,rare(2-9),"f. the Tumba gourd, L."
tumbinI,1,2,rare(2-9),"f. the Tumba gourd, L."
tumura,1,1,hapax(1),"= ˚mula, L., Sch."
tundilaPalA,1,1,hapax(1),"f. Cucumis utilissimus, L."
turagapriya,1,1,hapax(1),"m. ‘liked by horses’, barley, L."
tutTA,2,2,rare(2-9),"f. the indigo plant, L."
tuzotTa,1,1,hapax(1),"m. id., L."
tvacA,1,3,uncommon(10-99),"f. skin, L."
tvagdozAri,1,1,hapax(1),"m. ‘leprosy-enemy’, N. of a bulb, L."
tvagganDa,1,1,hapax(1),"m. = tvak-sug˚, L."
tvagja,2,1,hapax(1),"n. ‘skin-born’, the hairs on the body, L."
tvaksArA,1,1,hapax(1),"f. Tabāṣīr, L."
tvaksAraBedinI,1,1,hapax(1),"f. the plant kzudra-caYcu, L."
tvari,1,1,hapax(1),"f. haste, L."
tvazwa,1,1,hapax(1),"mfn. (√ tvakz) = tazwa, L."
uSIraka,1,2,rare(2-9),"n. the above root, L."
ucCalana,1,2,rare(2-9),"n. breaking forth, L."
uccErGuzwa,1,2,rare(2-9),"n. making a loud noise, clamour, L."
uccandra,1,1,hapax(1),"(ud-ca˚) m. the moonless period of the night, the last watch of the night, L."
uccatAla,1,1,hapax(1),"n. music and dancing at feasts, drinking parties, &c., L."
udAhAra,2,2,rare(2-9),"m. an example or illustration, L."
udDuzaRa,1,1,hapax(1),"n. (corrupted from ud-DarzaRa?) erection of the hair, L."
udGawwaka,1,1,hapax(1),"m. a kind of time (in music), L."
udGawwita,1,2,rare(2-9),"mfn. opened, unlocked, L."
udarAvarta,1,1,hapax(1),"m. ‘stomach-coil’, the navel, L."
udvAhana,5,2,rare(2-9),"mf(I)n. drawing up, lifting up, L."
udvAhin,2,1,hapax(1),"mfn. one who raises or draws up, L."
ugraganDikA,1,1,hapax(1),"f. a species of caraway, L."
ugrakARqa,1,2,rare(2-9),"m. a sort of gourd, Momordica Charantia, L."
uhAna,1,1,hapax(1),"m. N. of a country, L."
ujjAsana,1,1,hapax(1),"n. killing, slaughter, L."
ulkAmuKI,1,1,hapax(1),"f. a fox, L."
ulloca,1,1,hapax(1),"(ud-lo˚) m. (√ loc), an awning, canopy, L."
ulupa,1,2,rare(2-9),"m. n. a kind of grass = ulapa, L."
umAvana,1,2,rare(2-9),"n. N. of the town Vana-pura or Devi-koṭa (Devi Cote), L."
umya,2,1,hapax(1),"n. a flax-field, L."
upaDfti,1,1,hapax(1),"f. a ray of light, L."
upabarha,1,1,hapax(1),"m. a pillow, L."
upacaryA,1,2,rare(2-9),f. medical treatment L.
upadiSam,1,1,hapax(1),"ind. between two regions, in an intermediate region, L."
upagrAhya,1,1,hapax(1),"n. id., L."
upahataka,1,2,rare(2-9),"mfn. ill-fated, unfortunate, unlucky, L."
upakArikA,4,1,hapax(1),"f. a protectress, L."
upalaBedin,1,1,hapax(1),"m. N. of a plant, L."
upaliNga,1,1,hapax(1),"n. a portent, natural phenomenon considered as boding evil, L."
upanagara,1,1,hapax(1),"n. a suburb, L."
upanizkara,1,1,hapax(1),"m. (√ kF), a main road, highway, L."
uparaTyA,1,1,hapax(1),"f. a side street, L."
uparakzaRa,1,1,hapax(1),"n. a guard, outpost, L."
uparoDaka,1,2,rare(2-9),"n. an inner room, private apartment, L."
upasUryaka,2,2,rare(2-9),"m. a kind of beetle or glow-worm (?), L."
upasena,1,1,hapax(1),"m. N. of a pupil of Śākya-muni, L."
upasparSa,3,2,rare(2-9),"m. touching, contact, L."
upavAhana,1,1,hapax(1),"n. the act of bringing or carrying near, L."
upavERava,1,1,hapax(1),"n. (fr. upa-veRu?) the three periods of the day (viz. morning, midday, and evening), L."
upavawa,1,1,hapax(1),"m. the tree Buchanania Latifolia, L."
upavicAra,1,1,hapax(1),"m. environs, neighbourhood, L."
upavizA,1,2,rare(2-9),"f. the plant Aconitum Ferox, L."
upavyAGra,1,1,hapax(1),"m. the small hunting leopard, L."
upti,1,1,hapax(1),"f. sowing seeds, L."
uqqISa,2,3,uncommon(10-99),"m. N. of Śiva, L."
uraHsUtrikA,1,1,hapax(1),"f. a pearl necklace hanging on the breast, L."
uraRAKya,1,1,hapax(1),"m. Cassia Alata or Tora, L."
urasvat,1,1,hapax(1),"mfn. broad-chested, full-breasted, strong, L."
urvIDara,2,1,hapax(1),"m. a mountain, L."
urvaSIramaRa,1,1,hapax(1),"m. ‘beloved by Urvaśī’, N. of Purū-ravas, L."
utaTyAnuja,1,1,hapax(1),"m. ‘Utathya's younger brother’, N. of Bṛhaspati (regent of the planet Jupiter), L."
utkASana,1,1,hapax(1),"n. giving orders, commanding, L."
utpalI,1,2,rare(2-9),"f. a kind of cake made of unwinnowed corn, L."
utpalapattra,4,1,hapax(1),"n. the leaf of a Nymphaea, L."
utpata,1,1,hapax(1),"m. ‘flying upwards’, a bird, L."
utpraBa,2,1,hapax(1),"mfn. flashing forth or diffusing light, shining, L."
utsUra,1,1,hapax(1),"m. (scil. kAla) the time when the sun sets, the evening, L."
utsaraRa,1,1,hapax(1),"n. going or creeping upwards, L."
utsecana,1,1,hapax(1),"n. the act of foaming or spouting upwards, boiling or foaming over, L."
uttamAraRI,1,2,rare(2-9),"f. the plant Asparagus Racemosus, L."
uttamBa,1,1,hapax(1),"m. support, prop, upholding, L."
uttarAzAQA,1,2,rare(2-9),"f. N. of a lunar mansion (cf. azAQA), L."
uttarakoSalA,1,1,hapax(1),"f. the city Ayodhyā (the modern Oude), L."
uttarapracCada,1,2,rare(2-9),"m. a cover-lid, quilt, L."
uttrAsa,1,2,rare(2-9),"m. fear, terror, L."
uzRAgama,1,2,rare(2-9),"m. approach of the heat, beginning of the hot season, L."
uzRopagama,1,1,hapax(1),"m. the beginning of the hot season, L."
uzwrakARqI,1,2,rare(2-9),"f. Echinops Echinatus, L."
vANmayI,1,2,rare(2-9),"(I), f. the goddess of speech, Sarasvatī, L."
vANmuKa,1,2,rare(2-9),"n. the opening of a speech, an exordium, L."
vAcaspativallaBa,1,1,hapax(1),"m. a topaz, L."
vAdanIya,1,1,hapax(1),"m. ‘to be made to resound’, a reed, L."
vAdaraNga,1,1,hapax(1),"m. Ficus Religiosa, L."
vAdira,1,1,hapax(1),"m. N. of a partic. tree (resembling the Badarī), L."
vAguYjAra,1,1,hapax(1),"m. a species of fish, L."
vAgusa,1,1,hapax(1),"m. a species of large fish, L."
vAgvilAsin,1,1,hapax(1),"m. a pigeon, dove, L."
vAhanaSrezWa,1,1,hapax(1),"m. ‘best of draught-animals’, a horse, L."
vAhyaka,1,2,rare(2-9),"n. a chariot, L."
vAjiBojana,1,1,hapax(1),"m. Phaseolus Mungo, L."
vAjiganDA,1,3,uncommon(10-99),"f. the plant Physalis Flexuosa, L."
vAkpradA,1,1,hapax(1),"f. N. of the river Sarasvatī, L."
vAkucI,1,3,uncommon(10-99),"f. Vernonia Anthelmintica, L."
vAlahasta,1,1,hapax(1),"m. a tail, L."
vAlapASyA,1,1,hapax(1),"f. a string of pearls or other ornament for the hair, L."
vAlinI,1,1,hapax(1),"f. the constellation Aśvinī, L."
vAlu,1,1,hapax(1),"m. = elavAlu, L."
vAlukI,4,2,rare(2-9),"f. a sandbank, L."
vAmanetrA,1,1,hapax(1),"(A), f. = -nayanA, L."
vAmanetra,1,2,rare(2-9),"n. a mystical N. of the vowel I, L."
vAnIraja,2,2,rare(2-9),"m. Saccharum Munjia, L."
vAnarapriya,1,2,rare(2-9),"m. ‘dear to m˚’, the tree Mimusops Kauki, L."
vArDeya,1,1,hapax(1),"n. a kind of salt, L."
vArDiBava,1,1,hapax(1),"n. = next, L."
vArDiPena,1,1,hapax(1),"n. Os Sepiae, L."
vArISa,1,2,rare(2-9),"m. ‘lord of waters’, the ocean, L."
vAraRabusA,1,1,hapax(1),"f. Musa Sapientum, L."
vAralA,2,1,hapax(1),"f. (cf. vArawA) a kind of gadfly, L."
vArastrI,1,2,rare(2-9),"f. = -kanyakA, L."
vAriSukti,1,2,rare(2-9),"f. a bivalve shell (found in fresh water), L."
vAribadara,1,1,hapax(1),"n. the fruit of Flacourtia Cataphracta, L."
vAriparRI,1,2,rare(2-9),"f. Pistia Stratiotes, L."
vArivallaBA,1,1,hapax(1),"f. Batatas Paniculata, L."
vArzikI,1,2,rare(2-9),"f. Jasminum Sambac, L."
vAsapuzpA,1,1,hapax(1),"f. a kind of cress growing in gardens, L."
vAsavAvaraja,1,1,hapax(1),"m. ‘I˚'s younger brother’, N. of Viṣṇu, L."
vAsinI,1,1,hapax(1),"f. a Barleria with white flowers, L."
vAstUka,1,3,uncommon(10-99),"m. n. Chenopodium Album, L."
vAstukI,1,2,rare(2-9),"f. a kind of vegetable, L."
vAsuBadra,1,2,rare(2-9),"m. N. of Kṛṣṇa, L."
vAsudevI,1,2,rare(2-9),"(I), f. Asparagus Racemosus, L."
vAsupUjya,1,2,rare(2-9),"m. (with Jainas) N. of the 12th Arhat of the present Avasarpiṇī (son of Vasu-pūjya-rāj), L"
vAtApidviz,1,1,hapax(1),"m. N. of Agastya, L."
vAtAri,1,3,uncommon(10-99),"m. ‘enemy of w˚-disease’, N. of various plants (esp. Ricinus Communis; Asparagus Racemosus"
vAtAyu,1,2,rare(2-9),"m. an antelope, L."
vAtaGnI,4,2,rare(2-9),"f. Physalis Flexuosa, L."
vAtaSIrza,1,1,hapax(1),"n. ‘wind-source’, the lower belly, L."
vAtagajANkuSa,1,1,hapax(1),"m. a partic. drug, L."
vAtaka,1,2,rare(2-9),"m. Marsilea Quadrifolia, L."
vAtamaRqalI,1,2,rare(2-9),"f. ‘w˚-circle’, a whirlwind, L."
vAtamfga,1,1,hapax(1),"m. a kind of antelope, L."
vAtapoTa,1,2,rare(2-9),"m. the tree Butea Frondosa, L."
vAtasAraTi,1,2,rare(2-9),"m. ‘having the Wind as charioteer’, Agni or Fire, L."
vAyasAdanI,1,2,rare(2-9),f. (only L.) N. of various plants or trees (Agati Grandiflora; Cardiospermum Halicacabum; 
vAyasAri,1,1,hapax(1),"m. ‘crow's enemy’ id., L."
vAyasajaNGA,1,1,hapax(1),"f. a species of plant (= kAka-j˚), L."
vAyasekzuka,1,2,rare(2-9),"m. Saccharum Spontaneum, L."
vAyusaKa,1,1,hapax(1),"m. ‘having the w˚ for a friend’, fire, L."
vAyuvAhinI,1,1,hapax(1),"f. the air-conveying (vessel of the body), L."
vEDAtrI,1,1,hapax(1),"f. a species of plant (= brAhmI), L."
vEDyata,1,1,hapax(1),"m. N. of Yama's doorkeeper, L."
vESravaRAvAsa,1,1,hapax(1),"m. ‘Kubera's glory’, the Indian fig-tree, L."
vESvI,1,1,hapax(1),"f. N. of the Nakṣatra Uttarāṣāḍhā, L."
vEhArika,1,2,rare(2-9),"mfn. serving for sport or amusement, L."
vEhAsika,2,2,rare(2-9),"m. (fr. vi-hAsa) a comic actor, buffoon, actor in general, L."
vEjYAnika,1,2,rare(2-9),"mf(I)n. (fr. vi-jYAna) rich in knowledge, proficient, L."
vEjayantika,1,1,hapax(1),"mf(A or I)n. bearing a flag, a flag-bearer, L."
vEkrAnta,1,4,common(100-999),"m. n. (fr. vi-krAnta) a kind of gem resembling a diamond (also ˚taka), L."
vErAntaka,1,1,hapax(1),"m. Terminalia Arunja, L."
vEraSudDi,1,1,hapax(1),"f. = -viSudDi, L."
vErowyA,1,1,hapax(1),"f. (with Jainas) N. of a Vidyā-devī, L."
vIRAdaRqa,1,1,hapax(1),"m. ‘lute-stick’, the neck or long rounded board of a lute, L."
vIrAmla,1,2,rare(2-9),"m. a kind of dock or sorrel (= amla-vetasa), L."
vIrAruka,1,1,hapax(1),"n. a medicinal plant (= Aruka), L."
vIraBadraka,1,1,hapax(1),"n. Andropogon Muricatus, L."
vIraDanvan,1,2,rare(2-9),"m. ‘having a powerful bow’, N. of Kāma-deva (god of love), L."
vIradru,1,2,rare(2-9),"m. Terminalia Arunja, L."
vIrajayantikA,1,1,hapax(1),"f. a kind of dance performed by soldiers after a victory or on going to battle, war-dance,"
vIraparRa,1,1,hapax(1),"n. a partic. drug (= suraparRa), L."
vIrapattrI,1,1,hapax(1),"f. a kind of bulbous plant, L."
vIrapuzpI,1,1,hapax(1),"f. = siNdUra-puzpI, L."
vIrapuzpa,1,1,hapax(1),"m. a kind of plant, L."
vIrarajas,1,1,hapax(1),"n. red lead, minium (= sindUra), L."
vIrataru,1,2,rare(2-9),"m. N. of various trees and other plants (Pentaptera Arjuna; Andropogon Muricatus, Barleria"
vIravetasa,1,1,hapax(1),"m. Rumex Vesicarius, L."
vaDANgaka,1,1,hapax(1),"n. a prison, L."
vaDukA,1,2,rare(2-9),"f. a young woman or wife, L."
vaNgAri,1,1,hapax(1),"m. yellow orpiment, L."
vaNkila,1,1,hapax(1),"m. a thorn, L."
vaRigBAva,1,1,hapax(1),"m. ‘condition of a m˚’, trade, L."
vaRijA,1,2,rare(2-9),"f. traffic, commerce, L."
vaRijaka,1,2,rare(2-9),"m. a merchant, trader, L."
vaRijya,1,3,uncommon(10-99),"n. trade, traffic, L."
vaYjuladruma,1,1,hapax(1),"m. the Aśoka tree, L."
vacograha,1,1,hapax(1),"m. ‘receiving words’, the ear, L."
vadanya,1,2,rare(2-9),"mfn. = vadAnya, L."
vahA,1,1,hapax(1),"(A), f. a river, stream in general, L."
vahniSiKA,4,2,rare(2-9),"(A), f. a flame, L."
vahnidIpikA,1,1,hapax(1),"f. = aja-modA, L."
vahnidamanI,1,1,hapax(1),"f. Solanum Jacquini, L."
vahnikAzWa,1,1,hapax(1),"n. a kind of Agallochum used as incense, L."
vahnikarI,1,1,hapax(1),"f. Grislea Tomentosa, L."
